state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Idaho,ID,Lemhi,16059,Democrat,"Bernie Sanders",71,0.755,Lemhi_Idaho
Idaho,ID,Minidoka,16067,Democrat,"Bernie Sanders",51,0.654,Minidoka_Idaho
Idaho,ID,"Nez Perce",16069,Democrat,"Bernie Sanders",383,0.707,"Nez Perce_Idaho"
Idaho,ID,Oneida,16071,Democrat,"Bernie Sanders",6,0.545,Oneida_Idaho
Idaho,ID,Owyhee,16073,Democrat,"Bernie Sanders",40,0.645,Owyhee_Idaho
Idaho,ID,Payette,16075,Democrat,"Bernie Sanders",91,0.664,Payette_Idaho
Idaho,ID,Power,16077,Democrat,"Bernie Sanders",45,0.703,Power_Idaho
Idaho,ID,Shoshone,16079,Democrat,"Bernie Sanders",85,0.654,Shoshone_Idaho
Idaho,ID,Teton,16081,Democrat,"Bernie Sanders",311,0.778,Teton_Idaho
Idaho,ID,"Twin Falls",16083,Democrat,"Bernie Sanders",522,0.722,"Twin Falls_Idaho"
Idaho,ID,Valley,16085,Democrat,"Bernie Sanders",198,0.731,Valley_Idaho
Illinois,IL,Bond,17005,Democrat,"Bernie Sanders",858,0.534,Bond_Illinois
Illinois,IL,Bureau,17011,Democrat,"Bernie Sanders",1852,0.542,Bureau_Illinois
Illinois,IL,Champaign,17019,Democrat,"Bernie Sanders",20581,0.659,Champaign_Illinois
Illinois,IL,Coles,17029,Democrat,"Bernie Sanders",2522,0.59,Coles_Illinois
Illinois,IL,Edgar,17045,Democrat,"Bernie Sanders",468,0.497,Edgar_Illinois
Illinois,IL,Edwards,17047,Democrat,"Bernie Sanders",148,0.498,Edwards_Illinois
Illinois,IL,Effingham,17049,Democrat,"Bernie Sanders",1247,0.58,Effingham_Illinois
Illinois,IL,Ford,17053,Democrat,"Bernie Sanders",438,0.594,Ford_Illinois
Illinois,IL,Gallatin,17059,Democrat,"Bernie Sanders",663,0.504,Gallatin_Illinois
Illinois,IL,Grundy,17063,Democrat,"Bernie Sanders",3095,0.596,Grundy_Illinois
Illinois,IL,Iroquois,17075,Democrat,"Bernie Sanders",875,0.606,Iroquois_Illinois
Illinois,IL,Jersey,17083,Democrat,"Bernie Sanders",1069,0.545,Jersey_Illinois
Illinois,IL,Kane,17089,Democrat,"Bernie Sanders",31085,0.562,Kane_Illinois
Illinois,IL,Kankakee,17091,Democrat,"Bernie Sanders",5751,0.536,Kankakee_Illinois
Illinois,IL,Kendall,17093,Democrat,"Bernie Sanders",7482,0.584,Kendall_Illinois
Illinois,IL,Lake,17097,Democrat,"Hillary Clinton",49750,0.527,Lake_Illinois
Illinois,IL,Macon,17115,Democrat,"Hillary Clinton",5945,0.538,Macon_Illinois
Illinois,IL,Macoupin,17117,Democrat,"Bernie Sanders",3552,0.55,Macoupin_Illinois
Illinois,IL,Massac,17127,Democrat,"Hillary Clinton",539,0.513,Massac_Illinois
Illinois,IL,McDonough,17109,Democrat,"Bernie Sanders",1469,0.578,McDonough_Illinois
Illinois,IL,McHenry,17111,Democrat,"Bernie Sanders",15502,0.611,McHenry_Illinois
Illinois,IL,McLean,17113,Democrat,"Bernie Sanders",12936,0.624,McLean_Illinois
Illinois,IL,Menard,17129,Democrat,"Bernie Sanders",491,0.547,Menard_Illinois
Illinois,IL,Moultrie,17139,Democrat,"Bernie Sanders",566,0.54,Moultrie_Illinois
Illinois,IL,Ogle,17141,Democrat,"Bernie Sanders",2642,0.592,Ogle_Illinois
Illinois,IL,Peoria,17143,Democrat,"Hillary Clinton",11341,0.52,Peoria_Illinois
Illinois,IL,Piatt,17147,Democrat,"Bernie Sanders",1016,0.555,Piatt_Illinois
Illinois,IL,"Rock Island",17161,Democrat,"Hillary Clinton",10216,0.516,"Rock Island_Illinois"
Illinois,IL,Sangamon,17167,Democrat,"Bernie Sanders",10365,0.526,Sangamon_Illinois
Illinois,IL,Schuyler,17169,Democrat,"Hillary Clinton",368,0.544,Schuyler_Illinois
Illinois,IL,Stephenson,17177,Democrat,"Hillary Clinton",1953,0.502,Stephenson_Illinois
Illinois,IL,Tazewell,17179,Democrat,"Bernie Sanders",7154,0.545,Tazewell_Illinois
Illinois,IL,Vermilion,17183,Democrat,"Hillary Clinton",3017,0.512,Vermilion_Illinois
Illinois,IL,Wabash,17185,Democrat,"Hillary Clinton",356,0.499,Wabash_Illinois
Illinois,IL,Whiteside,17195,Democrat,"Bernie Sanders",3102,0.514,Whiteside_Illinois
Illinois,IL,Will,17197,Democrat,"Bernie Sanders",46305,0.524,Will_Illinois
Illinois,IL,Winnebago,17201,Democrat,"Bernie Sanders",16715,0.523,Winnebago_Illinois
Illinois,IL,Woodford,17203,Democrat,"Bernie Sanders",1616,0.555,Woodford_Illinois
Iowa,IA,Allamakee,19005,Democrat,"Hillary Clinton",304,0.507,Allamakee_Iowa
Iowa,IA,Appanoose,19007,Democrat,"Hillary Clinton",273,0.547,Appanoose_Iowa
Iowa,IA,Audubon,19009,Democrat,"Hillary Clinton",187,0.625,Audubon_Iowa
Iowa,IA,"Black Hawk",19013,Democrat,"Bernie Sanders",3647,0.529,"Black Hawk_Iowa"
Iowa,IA,Bremer,19017,Democrat,"Hillary Clinton",640,0.533,Bremer_Iowa
Iowa,IA,"Buena Vista",19021,Democrat,"Hillary Clinton",291,0.486,"Buena Vista_Iowa"
Iowa,IA,Cedar,19031,Democrat,"Bernie Sanders",445,0.557,Cedar_Iowa
Iowa,IA,"Cerro Gordo",19033,Democrat,"Bernie Sanders",1108,0.504,"Cerro Gordo_Iowa"
Iowa,IA,"Des Moines",19057,Democrat,"Bernie Sanders",1066,0.533,"Des Moines_Iowa"
Iowa,IA,Dubuque,19061,Democrat,"Hillary Clinton",2504,0.522,Dubuque_Iowa
Iowa,IA,Guthrie,19077,Democrat,"Hillary Clinton",220,0.55,Guthrie_Iowa
Iowa,IA,Humboldt,19091,Democrat,"Hillary Clinton",166,0.555,Humboldt_Iowa
Iowa,IA,Ida,19093,Democrat,"Hillary Clinton",106,0.533,Ida_Iowa
Iowa,IA,Iowa,19095,Democrat,"Hillary Clinton",357,0.51,Iowa_Iowa
Iowa,IA,Johnson,19103,Democrat,"Bernie Sanders",5473,0.595,Johnson_Iowa
Iowa,IA,Keokuk,19107,Democrat,"Hillary Clinton",250,0.625,Keokuk_Iowa
Iowa,IA,Kossuth,19109,Democrat,"Hillary Clinton",360,0.608,Kossuth_Iowa
Iowa,IA,Linn,19113,Democrat,"Bernie Sanders",6331,0.523,Linn_Iowa
Iowa,IA,Lyon,19119,Democrat,"Bernie Sanders",113,0.568,Lyon_Iowa
Iowa,IA,Mahaska,19123,Democrat,"Hillary Clinton",393,0.562,Mahaska_Iowa
Iowa,IA,Mills,19129,Democrat,"Hillary Clinton",255,0.511,Mills_Iowa
Iowa,IA,Monona,19133,Democrat,"Hillary Clinton",180,0.602,Monona_Iowa
Iowa,IA,Muscatine,19139,Democrat,"Bernie Sanders",972,0.54,Muscatine_Iowa
Iowa,IA,"Palo Alto",19147,Democrat,"Hillary Clinton",213,0.534,"Palo Alto_Iowa"
Iowa,IA,Pocahontas,19151,Democrat,"Hillary Clinton",198,0.66,Pocahontas_Iowa
Iowa,IA,Pottawattamie,19155,Democrat,"Bernie Sanders",1573,0.508,Pottawattamie_Iowa
Iowa,IA,Poweshiek,19157,Democrat,"Bernie Sanders",475,0.528,Poweshiek_Iowa
Iowa,IA,Ringgold,19159,Democrat,"Hillary Clinton",132,0.663,Ringgold_Iowa
Iowa,IA,Sac,19161,Democrat,"Hillary Clinton",165,0.55,Sac_Iowa
Iowa,IA,Scott,19163,Democrat,"Bernie Sanders",4144,0.505,Scott_Iowa
Iowa,IA,Sioux,19167,Democrat,"Bernie Sanders",202,0.506,Sioux_Iowa
Iowa,IA,Story,19169,Democrat,"Bernie Sanders",2737,0.595,Story_Iowa
Iowa,IA,Tama,19171,Democrat,"Hillary Clinton",476,0.529,Tama_Iowa
Iowa,IA,Wapello,19179,Democrat,"Hillary Clinton",817,0.548,Wapello_Iowa
Iowa,IA,Winneshiek,19191,Democrat,"Bernie Sanders",616,0.56,Winneshiek_Iowa
Iowa,IA,Woodbury,19193,Democrat,"Bernie Sanders",1920,0.533,Woodbury_Iowa
Louisiana,LA,Acadia,22001,Democrat,"Hillary Clinton",1862,0.537,Acadia_Louisiana
Louisiana,LA,Ascension,22005,Democrat,"Hillary Clinton",4221,0.711,Ascension_Louisiana
Louisiana,LA,Assumption,22007,Democrat,"Hillary Clinton",1139,0.714,Assumption_Louisiana
Louisiana,LA,Avoyelles,22009,Democrat,"Hillary Clinton",1181,0.64,Avoyelles_Louisiana
Louisiana,LA,Beauregard,22011,Democrat,"Hillary Clinton",679,0.535,Beauregard_Louisiana
Louisiana,LA,Bienville,22013,Democrat,"Hillary Clinton",1056,0.769,Bienville_Louisiana
Louisiana,LA,Bossier,22015,Democrat,"Hillary Clinton",2919,0.665,Bossier_Louisiana
Louisiana,LA,Caddo,22017,Democrat,"Hillary Clinton",16666,0.798,Caddo_Louisiana
Louisiana,LA,Calcasieu,22019,Democrat,"Hillary Clinton",6594,0.657,Calcasieu_Louisiana
Louisiana,LA,Catahoula,22025,Democrat,"Hillary Clinton",431,0.606,Catahoula_Louisiana
Louisiana,LA,Concordia,22029,Democrat,"Hillary Clinton",1830,0.767,Concordia_Louisiana
Louisiana,LA,"East Baton Rouge",22033,Democrat,"Hillary Clinton",32960,0.784,"East Baton Rouge_Louisiana"
Louisiana,LA,"East Carroll",22035,Democrat,"Hillary Clinton",508,0.88,"East Carroll_Louisiana"
Louisiana,LA,"East Feliciana",22037,Democrat,"Hillary Clinton",1847,0.776,"East Feliciana_Louisiana"
Louisiana,LA,Evangeline,22039,Democrat,"Hillary Clinton",1319,0.631,Evangeline_Louisiana
Louisiana,LA,Iberia,22045,Democrat,"Hillary Clinton",2171,0.664,Iberia_Louisiana
Louisiana,LA,Iberville,22047,Democrat,"Hillary Clinton",3699,0.696,Iberville_Louisiana
Louisiana,LA,Lafayette,22055,Democrat,"Hillary Clinton",5920,0.597,Lafayette_Louisiana
Louisiana,LA,Lafourche,22057,Democrat,"Hillary Clinton",2512,0.505,Lafourche_Louisiana
Louisiana,LA,Morehouse,22067,Democrat,"Hillary Clinton",1513,0.788,Morehouse_Louisiana
Louisiana,LA,Natchitoches,22069,Democrat,"Hillary Clinton",2545,0.681,Natchitoches_Louisiana
Louisiana,LA,Orleans,22071,Democrat,"Hillary Clinton",40601,0.747,Orleans_Louisiana
Louisiana,LA,Ouachita,22073,Democrat,"Hillary Clinton",8995,0.786,Ouachita_Louisiana
Louisiana,LA,Plaquemines,22075,Democrat,"Hillary Clinton",674,0.716,Plaquemines_Louisiana
Louisiana,LA,"Pointe Coupee",22077,Democrat,"Hillary Clinton",1680,0.767,"Pointe Coupee_Louisiana"
Louisiana,LA,Rapides,22079,Democrat,"Hillary Clinton",4722,0.713,Rapides_Louisiana
Louisiana,LA,"Red River",22081,Democrat,"Hillary Clinton",530,0.753,"Red River_Louisiana"
Louisiana,LA,Sabine,22085,Democrat,"Hillary Clinton",387,0.498,Sabine_Louisiana
Louisiana,LA,Tangipahoa,22105,Democrat,"Hillary Clinton",4267,0.657,Tangipahoa_Louisiana
Louisiana,LA,Tensas,22107,Democrat,"Hillary Clinton",492,0.828,Tensas_Louisiana
Louisiana,LA,Terrebonne,22109,Democrat,"Hillary Clinton",2647,0.667,Terrebonne_Louisiana
Louisiana,LA,Vernon,22115,Democrat,"Hillary Clinton",610,0.495,Vernon_Louisiana
Louisiana,LA,Webster,22119,Democrat,"Hillary Clinton",1878,0.748,Webster_Louisiana
Louisiana,LA,"West Baton Rouge",22121,Democrat,"Hillary Clinton",2178,0.734,"West Baton Rouge_Louisiana"
Louisiana,LA,"West Carroll",22123,Democrat,"Hillary Clinton",171,0.49,"West Carroll_Louisiana"
Louisiana,LA,"West Feliciana",22125,Democrat,"Hillary Clinton",902,0.801,"West Feliciana_Louisiana"
Louisiana,LA,Winn,22127,Democrat,"Hillary Clinton",488,0.635,Winn_Louisiana
Maine,ME,Oxford,23017,Democrat,"Bernie Sanders",4,0.667,Oxford_Maine
Maine,ME,Penobscot,23019,Democrat,"Bernie Sanders",4,0.8,Penobscot_Maine
Maine,ME,Waldo,23027,Democrat,"Hillary Clinton",0,0,Waldo_Maine
Massachusetts,MA,Barnstable,25001,Democrat,"Bernie Sanders",4020,0.516,Barnstable_Massachusetts
Massachusetts,MA,Hampden,25013,Democrat,"Bernie Sanders",375,0.527,Hampden_Massachusetts
Massachusetts,MA,Nantucket,25019,Democrat,"Bernie Sanders",1051,0.514,Nantucket_Massachusetts
Massachusetts,MA,Plymouth,25023,Democrat,"Bernie Sanders",4997,0.529,Plymouth_Massachusetts
Massachusetts,MA,Worcester,25027,Democrat,"Hillary Clinton",12132,0.504,Worcester_Massachusetts
Michigan,MI,Alcona,26001,Democrat,"Hillary Clinton",463,0.487,Alcona_Michigan
Michigan,MI,Alger,26003,Democrat,"Bernie Sanders",622,0.6,Alger_Michigan
Michigan,MI,Allegan,26005,Democrat,"Bernie Sanders",5545,0.603,Allegan_Michigan
Michigan,MI,Alpena,26007,Democrat,"Bernie Sanders",1347,0.541,Alpena_Michigan
Michigan,MI,Antrim,26009,Democrat,"Bernie Sanders",1491,0.621,Antrim_Michigan
Michigan,MI,Arenac,26011,Democrat,"Bernie Sanders",663,0.514,Arenac_Michigan
Michigan,MI,Baraga,26013,Democrat,"Bernie Sanders",371,0.555,Baraga_Michigan
Michigan,MI,Barry,26015,Democrat,"Bernie Sanders",3078,0.628,Barry_Michigan
Michigan,MI,Bay,26017,Democrat,"Bernie Sanders",6363,0.493,Bay_Michigan
Michigan,MI,Benzie,26019,Democrat,"Bernie Sanders",1650,0.648,Benzie_Michigan
Michigan,MI,Berrien,26021,Democrat,"Hillary Clinton",6646,0.526,Berrien_Michigan
Michigan,MI,Branch,26023,Democrat,"Bernie Sanders",1246,0.536,Branch_Michigan
Michigan,MI,Calhoun,26025,Democrat,"Bernie Sanders",5810,0.515,Calhoun_Michigan
Michigan,MI,Charlevoix,26029,Democrat,"Bernie Sanders",1730,0.609,Charlevoix_Michigan
Michigan,MI,Cheboygan,26031,Democrat,"Bernie Sanders",1318,0.556,Cheboygan_Michigan
Michigan,MI,Chippewa,26033,Democrat,"Bernie Sanders",1789,0.58,Chippewa_Michigan
Michigan,MI,Clare,26035,Democrat,"Bernie Sanders",1239,0.52,Clare_Michigan
Michigan,MI,Clinton,26037,Democrat,"Bernie Sanders",4524,0.558,Clinton_Michigan
Michigan,MI,Delta,26041,Democrat,"Bernie Sanders",1705,0.524,Delta_Michigan
Michigan,MI,Dickinson,26043,Democrat,"Bernie Sanders",1075,0.515,Dickinson_Michigan
Michigan,MI,Eaton,26045,Democrat,"Bernie Sanders",7007,0.556,Eaton_Michigan
Michigan,MI,Emmet,26047,Democrat,"Bernie Sanders",2589,0.641,Emmet_Michigan
Michigan,MI,Genesee,26049,Democrat,"Hillary Clinton",31284,0.517,Genesee_Michigan
Michigan,MI,Gladwin,26051,Democrat,"Bernie Sanders",1083,0.509,Gladwin_Michigan
Michigan,MI,Gogebic,26053,Democrat,"Bernie Sanders",790,0.523,Gogebic_Michigan
Michigan,MI,"Grand Traverse",26055,Democrat,"Bernie Sanders",8091,0.649,"Grand Traverse_Michigan"
Michigan,MI,Gratiot,26057,Democrat,"Bernie Sanders",1812,0.603,Gratiot_Michigan
Michigan,MI,Hillsdale,26059,Democrat,"Bernie Sanders",1380,0.567,Hillsdale_Michigan
Michigan,MI,Houghton,26061,Democrat,"Bernie Sanders",2039,0.64,Houghton_Michigan
Michigan,MI,Ingham,26065,Democrat,"Bernie Sanders",22909,0.547,Ingham_Michigan
Michigan,MI,Ionia,26067,Democrat,"Bernie Sanders",2812,0.641,Ionia_Michigan
Michigan,MI,Iosco,26069,Democrat,"Bernie Sanders",1202,0.514,Iosco_Michigan
Michigan,MI,Isabella,26073,Democrat,"Bernie Sanders",4024,0.657,Isabella_Michigan
Michigan,MI,Kalamazoo,26077,Democrat,"Bernie Sanders",20146,0.606,Kalamazoo_Michigan
Michigan,MI,Kalkaska,26079,Democrat,"Bernie Sanders",987,0.623,Kalkaska_Michigan
Michigan,MI,Kent,26081,Democrat,"Bernie Sanders",43375,0.625,Kent_Michigan
Michigan,MI,Keweenaw,26083,Democrat,"Bernie Sanders",188,0.584,Keweenaw_Michigan
Michigan,MI,Lapeer,26087,Democrat,"Bernie Sanders",4650,0.565,Lapeer_Michigan
Michigan,MI,Leelanau,26089,Democrat,"Bernie Sanders",2359,0.61,Leelanau_Michigan
Michigan,MI,Lenawee,26091,Democrat,"Bernie Sanders",4256,0.539,Lenawee_Michigan
Michigan,MI,Livingston,26093,Democrat,"Bernie Sanders",10435,0.594,Livingston_Michigan
Michigan,MI,Luce,26095,Democrat,"Bernie Sanders",291,0.618,Luce_Michigan
Michigan,MI,Mackinac,26097,Democrat,"Bernie Sanders",633,0.555,Mackinac_Michigan
Michigan,MI,Macomb,26099,Democrat,"Hillary Clinton",47597,0.488,Macomb_Michigan
Michigan,MI,Manistee,26101,Democrat,"Bernie Sanders",1646,0.582,Manistee_Michigan
Michigan,MI,Marquette,26103,Democrat,"Bernie Sanders",5530,0.617,Marquette_Michigan
Michigan,MI,Mason,26105,Democrat,"Bernie Sanders",1741,0.577,Mason_Michigan
Michigan,MI,Mecosta,26107,Democrat,"Bernie Sanders",1767,0.586,Mecosta_Michigan
Michigan,MI,Menominee,26109,Democrat,"Hillary Clinton",835,0.487,Menominee_Michigan
Michigan,MI,Midland,26111,Democrat,"Bernie Sanders",4568,0.587,Midland_Michigan
Michigan,MI,Missaukee,26113,Democrat,"Bernie Sanders",591,0.577,Missaukee_Michigan
Michigan,MI,Monroe,26115,Democrat,"Bernie Sanders",6842,0.481,Monroe_Michigan
Michigan,MI,Montcalm,26117,Democrat,"Bernie Sanders",2762,0.605,Montcalm_Michigan
Michigan,MI,Montmorency,26119,Democrat,"Hillary Clinton",392,0.487,Montmorency_Michigan
Michigan,MI,Muskegon,26121,Democrat,"Bernie Sanders",10062,0.537,Muskegon_Michigan
Michigan,MI,Newaygo,26123,Democrat,"Bernie Sanders",2139,0.607,Newaygo_Michigan
Michigan,MI,Oakland,26125,Democrat,"Hillary Clinton",92296,0.514,Oakland_Michigan
Michigan,MI,Oceana,26127,Democrat,"Bernie Sanders",1237,0.598,Oceana_Michigan
Michigan,MI,Ogemaw,26129,Democrat,"Bernie Sanders",926,0.497,Ogemaw_Michigan
Michigan,MI,Ontonagon,26131,Democrat,"Bernie Sanders",362,0.491,Ontonagon_Michigan
Michigan,MI,Oscoda,26135,Democrat,"Bernie Sanders",315,0.518,Oscoda_Michigan
Michigan,MI,Otsego,26137,Democrat,"Bernie Sanders",1228,0.593,Otsego_Michigan
Michigan,MI,Ottawa,26139,Democrat,"Bernie Sanders",14334,0.642,Ottawa_Michigan
Michigan,MI,"Presque Isle",26141,Democrat,"Bernie Sanders",606,0.488,"Presque Isle_Michigan"
Michigan,MI,Roscommon,26143,Democrat,"Bernie Sanders",1187,0.483,Roscommon_Michigan
Michigan,MI,Saginaw,26145,Democrat,"Hillary Clinton",12348,0.552,Saginaw_Michigan
Michigan,MI,Sanilac,26151,Democrat,"Bernie Sanders",1485,0.538,Sanilac_Michigan
Michigan,MI,Schoolcraft,26153,Democrat,"Bernie Sanders",345,0.506,Schoolcraft_Michigan
Michigan,MI,Shiawassee,26155,Democrat,"Bernie Sanders",4452,0.578,Shiawassee_Michigan
Michigan,MI,Tuscola,26157,Democrat,"Bernie Sanders",2532,0.544,Tuscola_Michigan
Michigan,MI,"Van Buren",26159,Democrat,"Bernie Sanders",3656,0.585,"Van Buren_Michigan"
Michigan,MI,Washtenaw,26161,Democrat,"Bernie Sanders",38063,0.554,Washtenaw_Michigan
Michigan,MI,Wayne,26163,Democrat,"Hillary Clinton",163886,0.6,Wayne_Michigan
Michigan,MI,Wexford,26165,Democrat,"Bernie Sanders",1793,0.65,Wexford_Michigan
Mississippi,MS,Alcorn,28003,Democrat,"Hillary Clinton",809,0.708,Alcorn_Mississippi
Mississippi,MS,Amite,28005,Democrat,"Hillary Clinton",1212,0.89,Amite_Mississippi
Mississippi,MS,Attala,28007,Democrat,"Hillary Clinton",1519,0.877,Attala_Mississippi
Mississippi,MS,Bolivar,28011,Democrat,"Hillary Clinton",3029,0.854,Bolivar_Mississippi
Mississippi,MS,Chickasaw,28017,Democrat,"Hillary Clinton",1398,0.831,Chickasaw_Mississippi
Mississippi,MS,Claiborne,28021,Democrat,"Hillary Clinton",1411,0.903,Claiborne_Mississippi
Mississippi,MS,Coahoma,28027,Democrat,"Hillary Clinton",2301,0.823,Coahoma_Mississippi
Mississippi,MS,Copiah,28029,Democrat,"Hillary Clinton",3373,0.882,Copiah_Mississippi
Mississippi,MS,Covington,28031,Democrat,"Hillary Clinton",1356,0.882,Covington_Mississippi
Mississippi,MS,Forrest,28035,Democrat,"Hillary Clinton",3708,0.731,Forrest_Mississippi
Mississippi,MS,George,28039,Democrat,"Hillary Clinton",349,0.721,George_Mississippi
Mississippi,MS,Grenada,28043,Democrat,"Hillary Clinton",1634,0.86,Grenada_Mississippi
Mississippi,MS,Harrison,28047,Democrat,"Hillary Clinton",6886,0.743,Harrison_Mississippi
Mississippi,MS,Hinds,28049,Democrat,"Hillary Clinton",31386,0.841,Hinds_Mississippi
Mississippi,MS,Holmes,28051,Democrat,"Hillary Clinton",3301,0.929,Holmes_Mississippi
Mississippi,MS,Humphreys,28053,Democrat,"Hillary Clinton",2894,0.942,Humphreys_Mississippi
Mississippi,MS,Issaquena,28055,Democrat,"Hillary Clinton",175,0.884,Issaquena_Mississippi
Mississippi,MS,Itawamba,28057,Democrat,"Hillary Clinton",377,0.692,Itawamba_Mississippi
Mississippi,MS,Jones,28067,Democrat,"Hillary Clinton",2681,0.835,Jones_Mississippi
Mississippi,MS,Kemper,28069,Democrat,"Hillary Clinton",1008,0.892,Kemper_Mississippi
Mississippi,MS,Lamar,28073,Democrat,"Hillary Clinton",1464,0.725,Lamar_Mississippi
Mississippi,MS,Leake,28079,Democrat,"Hillary Clinton",1614,0.854,Leake_Mississippi
Mississippi,MS,Leflore,28083,Democrat,"Hillary Clinton",2094,0.904,Leflore_Mississippi
Mississippi,MS,Lowndes,28087,Democrat,"Hillary Clinton",4030,0.824,Lowndes_Mississippi
Mississippi,MS,Marshall,28093,Democrat,"Hillary Clinton",3361,0.887,Marshall_Mississippi
Mississippi,MS,Neshoba,28099,Democrat,"Hillary Clinton",929,0.781,Neshoba_Mississippi
Mississippi,MS,Noxubee,28103,Democrat,"Hillary Clinton",1397,0.905,Noxubee_Mississippi
Mississippi,MS,Oktibbeha,28105,Democrat,"Hillary Clinton",2389,0.758,Oktibbeha_Mississippi
Mississippi,MS,Panola,28107,Democrat,"Hillary Clinton",3061,0.858,Panola_Mississippi
Mississippi,MS,"Pearl River",28109,Democrat,"Hillary Clinton",974,0.724,"Pearl River_Mississippi"
Mississippi,MS,Pike,28113,Democrat,"Hillary Clinton",2870,0.865,Pike_Mississippi
Mississippi,MS,Prentiss,28117,Democrat,"Hillary Clinton",681,0.71,Prentiss_Mississippi
Mississippi,MS,Quitman,28119,Democrat,"Hillary Clinton",986,0.853,Quitman_Mississippi
Mississippi,MS,Rankin,28121,Democrat,"Hillary Clinton",4689,0.771,Rankin_Mississippi
Mississippi,MS,Sharkey,28125,Democrat,"Hillary Clinton",645,0.914,Sharkey_Mississippi
Mississippi,MS,Simpson,28127,Democrat,"Hillary Clinton",1855,0.853,Simpson_Mississippi
Mississippi,MS,Sunflower,28133,Democrat,"Hillary Clinton",2332,0.878,Sunflower_Mississippi
Mississippi,MS,Tallahatchie,28135,Democrat,"Hillary Clinton",1341,0.874,Tallahatchie_Mississippi
Mississippi,MS,Tate,28137,Democrat,"Hillary Clinton",1435,0.851,Tate_Mississippi
Mississippi,MS,Tippah,28139,Democrat,"Hillary Clinton",575,0.749,Tippah_Mississippi
Mississippi,MS,Tishomingo,28141,Democrat,"Hillary Clinton",361,0.613,Tishomingo_Mississippi
Mississippi,MS,Tunica,28143,Democrat,"Hillary Clinton",904,0.774,Tunica_Mississippi
Mississippi,MS,Walthall,28147,Democrat,"Hillary Clinton",1111,0.885,Walthall_Mississippi
Mississippi,MS,Wilkinson,28157,Democrat,"Hillary Clinton",1269,0.934,Wilkinson_Mississippi
Mississippi,MS,Winston,28159,Democrat,"Hillary Clinton",1442,0.863,Winston_Mississippi
Mississippi,MS,Yalobusha,28161,Democrat,"Hillary Clinton",1214,0.842,Yalobusha_Mississippi
Mississippi,MS,Yazoo,28163,Democrat,"Hillary Clinton",2203,0.908,Yazoo_Mississippi
Missouri,MO,Adair,29001,Democrat,"Bernie Sanders",1153,0.588,Adair_Missouri
Missouri,MO,Andrew,29003,Democrat,"Bernie Sanders",728,0.584,Andrew_Missouri
Missouri,MO,Atchison,29005,Democrat,"Bernie Sanders",173,0.546,Atchison_Missouri
Missouri,MO,Audrain,29007,Democrat,"Hillary Clinton",749,0.496,Audrain_Missouri
Missouri,MO,Barton,29011,Democrat,"Bernie Sanders",214,0.502,Barton_Missouri
Missouri,MO,Bates,29013,Democrat,"Bernie Sanders",632,0.531,Bates_Missouri
Missouri,MO,Bollinger,29017,Democrat,"Hillary Clinton",242,0.538,Bollinger_Missouri
Missouri,MO,Boone,29019,Democrat,"Bernie Sanders",15076,0.606,Boone_Missouri
Missouri,MO,Buchanan,29021,Democrat,"Bernie Sanders",4148,0.537,Buchanan_Missouri
Missouri,MO,Callaway,29027,Democrat,"Bernie Sanders",1678,0.542,Callaway_Missouri
Missouri,MO,Camden,29029,Democrat,"Bernie Sanders",1419,0.499,Camden_Missouri
Missouri,MO,"Cape Girardeau",29031,Democrat,"Bernie Sanders",2335,0.524,"Cape Girardeau_Missouri"
Missouri,MO,Cass,29037,Democrat,"Bernie Sanders",4185,0.521,Cass_Missouri
Missouri,MO,Chariton,29041,Democrat,"Hillary Clinton",321,0.521,Chariton_Missouri
Missouri,MO,Christian,29043,Democrat,"Bernie Sanders",3073,0.584,Christian_Missouri
Missouri,MO,Clay,29047,Democrat,"Bernie Sanders",12542,0.537,Clay_Missouri
Missouri,MO,Cole,29051,Democrat,"Bernie Sanders",3303,0.535,Cole_Missouri
Missouri,MO,Cooper,29053,Democrat,"Hillary Clinton",516,0.501,Cooper_Missouri
Missouri,MO,Daviess,29061,Democrat,"Hillary Clinton",239,0.51,Daviess_Missouri
Missouri,MO,Dent,29065,Democrat,"Bernie Sanders",449,0.556,Dent_Missouri
Missouri,MO,Dunklin,29069,Democrat,"Hillary Clinton",724,0.609,Dunklin_Missouri
Missouri,MO,Gasconade,29073,Democrat,"Bernie Sanders",507,0.553,Gasconade_Missouri
Missouri,MO,Gentry,29075,Democrat,"Bernie Sanders",176,0.494,Gentry_Missouri
Missouri,MO,Greene,29077,Democrat,"Bernie Sanders",17403,0.611,Greene_Missouri
Missouri,MO,Hickory,29085,Democrat,"Hillary Clinton",73,0.537,Hickory_Missouri
Missouri,MO,Holt,29087,Democrat,"Hillary Clinton",128,0.522,Holt_Missouri
Missouri,MO,Howell,29091,Democrat,"Bernie Sanders",1209,0.584,Howell_Missouri
Missouri,MO,Jackson,29095,Democrat,"Hillary Clinton",48860,0.529,Jackson_Missouri
Missouri,MO,Jasper,29097,Democrat,"Bernie Sanders",3826,0.62,Jasper_Missouri
Missouri,MO,LaClede,29105,Democrat,"Bernie Sanders",927,0.548,LaClede_Missouri
Missouri,MO,Lewis,29111,Democrat,"Hillary Clinton",239,0.483,Lewis_Missouri
Missouri,MO,Maries,29125,Democrat,"Hillary Clinton",305,0.502,Maries_Missouri
