state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Virginia,VA,Nelson,51125,Republican,"Donald Trump",692,0.411,Nelson_Virginia
Virginia,VA,"New Kent",51127,Republican,"Donald Trump",1626,0.398,"New Kent_Virginia"
Virginia,VA,"Newport News",51700,Republican,"Donald Trump",5192,0.369,"Newport News_Virginia"
Virginia,VA,Norfolk,51710,Republican,"Donald Trump",4555,0.365,Norfolk_Virginia
Virginia,VA,Northampton,51131,Republican,"Donald Trump",626,0.454,Northampton_Virginia
Virginia,VA,Northumberland,51133,Republican,"Donald Trump",1062,0.44,Northumberland_Virginia
Virginia,VA,Nottoway,51135,Republican,"Donald Trump",783,0.483,Nottoway_Virginia
Virginia,VA,Page,51139,Republican,"Donald Trump",1377,0.51,Page_Virginia
Virginia,VA,Patrick,51141,Republican,"Donald Trump",1182,0.468,Patrick_Virginia
Virginia,VA,Pittsylvania,51143,Republican,"Donald Trump",4198,0.486,Pittsylvania_Virginia
Virginia,VA,Powhatan,51145,Republican,"Donald Trump",2509,0.381,Powhatan_Virginia
Virginia,VA,"Prince Edward",51147,Republican,"Donald Trump",853,0.414,"Prince Edward_Virginia"
Virginia,VA,"Prince George",51149,Republican,"Donald Trump",1938,0.483,"Prince George_Virginia"
Virginia,VA,"Prince William",51153,Republican,"Marco Rubio",15537,0.335,"Prince William_Virginia"
Virginia,VA,Rappahannock,51157,Republican,"Donald Trump",556,0.406,Rappahannock_Virginia
Virginia,VA,Roanoke,51161,Republican,"Donald Trump",5650,0.346,Roanoke_Virginia
Virginia,VA,Rockbridge,51163,Republican,"Donald Trump",1154,0.355,Rockbridge_Virginia
Virginia,VA,Shenandoah,51171,Republican,"Donald Trump",2400,0.384,Shenandoah_Virginia
Virginia,VA,Smyth,51173,Republican,"Donald Trump",1744,0.52,Smyth_Virginia
Virginia,VA,Southampton,51175,Republican,"Donald Trump",1025,0.47,Southampton_Virginia
Virginia,VA,Spotsylvania,51177,Republican,"Donald Trump",6858,0.375,Spotsylvania_Virginia
Virginia,VA,Stafford,51179,Republican,"Donald Trump",7339,0.36,Stafford_Virginia
Virginia,VA,Suffolk,51800,Republican,"Donald Trump",3732,0.395,Suffolk_Virginia
Virginia,VA,Sussex,51183,Republican,"Donald Trump",440,0.493,Sussex_Virginia
Virginia,VA,"Virginia Beach",51810,Republican,"Donald Trump",22139,0.397,"Virginia Beach_Virginia"
Virginia,VA,Westmoreland,51193,Republican,"Donald Trump",1002,0.488,Westmoreland_Virginia
Virginia,VA,Wythe,51197,Republican,"Donald Trump",1873,0.537,Wythe_Virginia
